strain,sex,id,mouse_num,CHOL,HDL,GLU,TG,WBC,pctLYMP,pctNEUT,pctMONO,pctBASO,pctEOS,pctLUC,RBC,pctRetic,RDW,MCH,MCHC,CHCM,HDW,MCV,cHGB,mHGB,HCT,PLT,MPV,pulse,pulse_std,systolic_BP,systolic_BP_std,CV,HR,HRV,R_amplitude,RS_amplitude,N,PQ,PR,QRS,QT,QT_dispersion,QTc,QTc_dispersion,RR,ST,BMC,BMD,bone_area,total_area,LTM,pct_fat,TTM,bw
PWKB6F1,m,GBF1M04,89871,90,78.3,245,178,7.23,87.9,9.4,0.4,0.2,1.2,0.8,10.69,2.8,13.9,15.5,32.3,31.3,1.55,48.1,16,16.6,51.3,1216,4.7,,,,,2.1,810,17,561.01,512.5,31,21.9,29.3,11.8,41.4,16,48.1,17.4,74.1,30.1,0.24,0.06,4.67,11.92,10.7,23.02,14.72,30.79
PWKB6F1,m,GBF1M05,89872,91,80.5,281,112,5.51,89.9,7.1,0.7,0.1,1.5,0.7,10.24,1.6,14,15.9,33.7,32.3,1.56,47.2,15.6,16.3,48.3,1221,4.4,,,,,1.26,845,10.6,411.54,273.66,34,22.1,28.7,11.4,39.8,14,47.2,16.7,71,28.8,0.27,0.07,4.95,14.95,12.4,29.76,19.37,40.16
PWKCASTF1,f,GFF1F01,81387,77.66,60.36,203.33,155,5.87,86.9,10.2,0.8,0.1,1.6,0.3,9.46,2.1,17.8,15.8,35.4,32.9,2.37,44.6,13.9,14.9,42.2,1273,6.3,506,151,131,36.6,,,,,,,,,,,,,,,,0.23,0.06,4.9,8.74,6.85,12.91,8.27,17.82
PWKCASTF1,f,GFF1F02,81388,88.66,69.3,192,128,4.24,70.2,11.1,0.7,0.1,17.6,0.2,10.13,1.7,16.6,15.7,34.4,32.2,1.95,45.5,14.8,15.9,46.1,1039,6,370,47.5,109,47.8,,,,,,,,,,,,,,,,0.23,0.06,4.84,8.72,6.65,12.82,7.91,17.57
PWKCASTF1,f,GFF1F03,81389,85.33,68.3,207,142.33,3.92,84.9,13.2,0.6,0.1,0.9,0.3,9.82,2.8,16.7,15.7,34.1,31.6,1.94,45.9,14.3,15.4,45.1,1258,6.2,397,44.4,116,48.3,,,,,,,,,,,,,,,,0.23,0.06,4.84,8.69,6.7,11.76,7.82,17.44
PWKCASTF1,f,GFF1F04,81390,93.66,71.16,176.33,118.33,5.16,77,12.8,0.6,0.1,9.1,0.3,10.16,2.5,16.4,15.2,34,32.4,1.97,44.8,14.7,15.5,45.5,1156,6.4,464,127,123,38.1,,,,,,,,,,,,,,,,0.24,0.06,5.03,8.74,6.8,13.49,8.16,18.13
PWKCASTF1,f,GFF1F05,83163,77.5,63.4,199,86,5.36,71,16.8,1,0.1,10.6,0.5,10.11,1.6,16.5,15.7,33.8,31,1.9,46.5,14.6,15.9,47,1078,9.2,,,,,,,,,,,,,,,,,,,,0.2,0.05,4.4,8.33,6.15,15.21,7.69,16.65
PWKCASTF1,m,GFF1M01,81391,82,68.4,238,147.5,4.93,82.4,10,1,0.1,6.2,0.3,10.05,3.5,17,15.9,33.8,31.9,2.07,47,15,16,47.2,992,6.5,,,,,,,,,,,,,,,,,,,,0.27,0.05,5.9,9.85,8.2,12.38,9.58,21.37
PWKCASTF1,m,GFF1M02,81392,110,74.1,194.5,176.5,3.63,75,19.7,0.8,0,4,0.5,8.98,8.7,18.7,16,32.9,30.6,2.39,48.6,13.4,14.4,43.7,1310,7.7,521,119,131,36.5,,,,,,,,,,,,,,,,0.24,0.05,5.2,9.43,8.15,12.1,9.63,20.93
PWKCASTF1,m,GFF1M03,83164,96,77.15,210.5,218,6.27,66.4,15.2,1.1,0.1,16.8,0.4,9.54,4.4,20.4,16.8,30.2,28,2.21,55.8,14.9,16,53.2,1302,7,,,,,,,,,,,,,,,,,,,,0.22,0.05,4.82,8.99,7.65,13.35,9.15,19.82
PWKCASTF1,m,GFF1M04,83165,89,73.45,212,124.5,7.25,74.9,11.9,1.1,0.2,11.5,0.5,10.26,1.6,17.7,16.6,34.4,31,1.93,48.2,15.3,17,49.5,1223,8.3,,,,,,,,,,,,,,,,,,,,0.23,0.05,4.87,9.49,8.2,12.53,9.84,20.99
PWKCASTF1,m,GFF1M05,83166,95,76.25,246,182,8.38,65.1,16,1.6,0.1,16.5,0.7,9.6,3.9,20.1,16.8,32.3,28.8,2.04,52.1,14.4,16.2,50,1728,9.1,,,,,,,,,,,,,,,,,,,,0.21,0.05,4.67,9.8,8.75,12.1,10.35,22.26
PWKNODF1,f,GDF1F01,81183,81.5,66.8,148,130,4.23,73,21.2,0.7,0,4.8,0.3,10.12,3,15.5,16.7,34,31.9,1.75,49,15.8,16.9,49.6,831,5,,,,,,,,,,,,,,,,,,,,0.29,0.07,5.53,10.02,7.85,15.25,9.58,22.41
PWKNODF1,f,GDF1F02,81184,81,68.05,139,169.5,9.34,87.7,9.6,0.4,0.2,1.4,0.7,9.8,2.5,15.1,16.6,34.7,32.1,1.67,48,15.1,16.3,47,1000,7.5,,,,,,,,,,,,,,,,,,,,0.27,0.07,5.36,10.85,8.05,16.61,10.07,22.29
PWKNODF1,f,GDF1F03,81185,85,70.1,169.5,168,5.92,81.8,15.9,0.6,0.1,1.1,0.5,9.97,2.1,14.7,16.6,34.9,32.4,1.68,47.5,15.3,16.5,47.3,722,4.8,,,,,,,,,,,,,,,,,,,,0.3,0.07,5.67,10.15,7.8,16.25,9.45,21.41
PWKNODF1,f,GDF1F04,81186,85,73.55,126.5,149,5.95,80.4,12.2,0.9,0.1,5.9,0.6,10.16,2.2,15.3,16.1,33.4,31.9,1.74,48.3,15.7,16.4,49.1,794,4.9,,,,,,,,,,,,,,,,,,,,0.27,0.06,5.25,10.96,7.8,15.86,9.64,21.32
PWKNODF1,f,GDF1F05,81187,82,71.6,148,154,8.63,83.9,13.6,0.5,0.3,1.1,0.6,9.49,1.6,14.3,17.1,35.1,31.9,1.57,48.6,14.7,16.2,46.1,1041,8.8,,,,,,,,,,,,,,,,,,,,0.28,0.07,5.54,9.84,8,12.93,9.64,21.52
PWKNODF1,m,GDF1M01,81188,75,51.9,193.5,115,5.92,82.4,14.7,0.8,0.1,1.5,0.4,9.66,2.9,14.2,17.1,35.5,32,1.67,48.3,14.9,16.5,46.6,1045,6.3,,,,,,,,,,,,,,,,,,,,0.26,0.05,5.42,12.46,10,19.12,12.73,27.78
PWKNODF1,m,GDF1M02,81189,106,89.45,208,196,8.28,83.9,13.5,0.7,0.1,1.2,0.4,10.26,2.7,13.9,17,34.6,32,1.68,49.1,16.1,17.5,50.4,984,4.9,,,,,,,,,,,,,,,,,,,,0.28,0.06,5.95,12.25,10.35,13.64,12.33,27.51
PWKNODF1,m,GDF1M03,81190,115,91,204,221,6.03,81.2,15.8,0.7,0.1,1.8,0.4,9.78,3.4,14,17.2,34.7,31.9,1.68,49.5,15.5,16.8,48.4,1046,5.1,,,,,,,,,,,,,,,,,,,,0.26,0.06,5.38,11.69,9.5,18.32,12.06,26.16
PWKNODF1,m,GDF1M04,81191,107.5,83.55,215.5,193,8.15,85.5,12.4,0.7,0.1,0.9,0.5,9.93,2.5,13.8,17,34.3,31.8,1.66,49.5,15.6,16.8,49.1,1104,4.8,,,,,,,,,,,,,,,,,,,,0.27,0.06,5.24,11.67,10.15,16.15,12.58,27.3
PWKNODF1,m,GDF1M05,81192,111.5,88,245,234.5,5.75,85.8,11.7,0.9,0.1,1.1,0.3,9.74,3,14.1,17.1,35,31.9,1.67,49,15.2,16.7,47.7,1080,5.2,,,,,,,,,,,,,,,,,,,,0.27,0.06,5.36,11.88,10.35,14.05,12.39,28.56
PWKNZOF1,f,GEF1F01,85844,93,81.7,172,173,11.16,80.2,13.6,0.9,0.3,4.7,0.4,10.5,1.2,14.4,15.4,33.2,31.6,1.66,46.4,15.4,16.2,48.8,730,4.6,633,59.5,121,39.8,0.83,835,7,297.05,360.71,32,21,27.5,10.8,39.5,20.5,46.6,24.3,71.9,29.2,0.23,0.06,4.49,10.31,8.15,20.06,11.11,23.69
PWKNZOF1,f,GEF1F02,85845,108,87.3,146,170,10.43,85.2,10.1,1.2,0.1,2.9,0.5,10.22,1.7,15.1,15.4,33.1,31.5,1.73,46.6,15,15.8,47.6,838,4.7,618,58.7,117,43.7,1.59,789,12.6,485,545.32,31,22.6,29.6,10.9,35.2,21.5,40.4,24.7,76,24.8,0.24,0.07,4.56,10.81,8.3,23.87,11.58,24.49
PWKNZOF1,f,GEF1F03,85846,108,90.9,141,192,6.85,81.8,13.4,1,0.1,2.9,0.8,10.49,1.2,14.8,15.5,33.7,31.9,1.6,46,15.4,16.3,48.2,860,4.6,622,55.3,98.6,36.2,1.66,767,12.7,404,516.92,30,22.7,30.6,11.6,39.8,20,45,22.6,78.2,28.8,0.25,0.06,4.91,11.01,8.45,19.58,11.36,24.48
PWKNZOF1,f,GEF1F04,85847,121,93.8,148,171,4.89,84.9,10.9,0.8,0.2,2.8,0.4,10.24,0.7,14.1,15.6,34,32,1.65,45.9,15,16,47,1188,4.7,586,48.4,90.9,29.9,2.19,768,16.8,325.83,505.32,29,22.5,30.2,11.3,43,21.5,48.6,24.2,78.2,32.2,0.25,0.06,4.66,10.66,8.15,21.61,11.08,23.68
PWKNZOF1,f,GEF1F05,85848,106,90,177,146,7.42,76.5,17,0.9,0.1,5,0.5,10.95,2.1,14.4,15.2,31.7,30.4,1.59,47.9,16,16.6,52.5,880,4.8,612,71,127,32.4,3.04,787,23.9,371.45,373.65,40,23.3,30.8,11.5,39.6,22,45.4,22.9,76.3,28.6,0.24,0.06,4.57,11.92,8.9,27.97,13.58,28.51
PWKNZOF1,m,GEF1M01,89448,136,113.7,166,265,6.6,86.3,10.1,0.8,0.2,1.9,0.7,9.95,2.2,14.6,15.9,33.2,31.8,1.61,47.7,15.1,15.8,47.5,1011,5.2,535,31.5,121,32.7,0.86,817,7,615.51,578.02,31,21.1,28.3,12.4,38.9,14.5,45.4,17,73.5,27,0.21,0.05,4.23,14.25,11.4,32.85,18.51,38.39
PWKNZOF1,m,GEF1M02,89449,120,100.3,159,254,5.75,83.1,12.8,1,0.3,2.3,0.4,10.05,1.6,15.1,15.5,32.7,31.9,1.56,47.4,15.2,15.6,47.6,898,4.6,,,,,2.2,686,15.1,739.84,745.68,33,23.5,31,12.1,46.2,14,49.4,14.8,87.5,34.6,0.22,0.05,4.27,12.87,9.95,26.96,15.3,31.21
PWKNZOF1,m,GEF1M03,89450,125,107.6,204,198,6.49,86.7,9.5,0.5,0.2,2.3,0.8,9.91,1.1,14.6,15.2,32.1,32,1.6,47.3,15,15,46.9,1076,4.9,544,39.9,90.5,38.8,1.24,791,9.8,544.35,601.72,32,22.9,30.5,11.9,43.2,20.5,49.6,22.8,75.9,31.7,0.22,0.05,4.32,12.93,9.75,30.59,15.58,32.91
PWKNZOF1,m,GEF1M04,91760,135,113.4,221,207,5.57,79.5,15.9,1.1,0.1,2.8,0.6,10.95,2.9,14.6,15.4,33.1,32.2,1.71,46.4,16.4,16.8,50.8,1080,5.5,,,,,,,,,,,,,,,,,,,,0.26,0.06,4.94,14.32,12.65,23.55,18.31,38.7
PWKNZOF1,m,GEF1M05,91761,127,109.7,225,183,4.77,78.3,15.1,1.7,0.2,4.4,0.3,10.95,1.9,13.6,15.4,33.6,32.8,1.57,45.9,16.5,16.9,50.2,916,4.8,,,,,,,,,,,,,,,,,,,,0.24,0.05,4.7,14.74,12.15,28.25,19.03,39.63
PWKWSBF1,f,GHF1F01,87470,76,63.8,195,87,5.1,83.4,13.2,1.1,0.3,1.5,0.6,9.64,4.7,18.9,15.4,33.9,32.6,2.07,45.3,14.2,14.8,43.7,1081,5,,,,,,,,,,,,,,,,,,,,0.21,0.06,4.57,7.41,5.65,12.73,6.8,14.99
PWKWSBF1,f,GHF1F02,87471,90,74.5,138,127,8.43,87,9.9,0.5,0.1,1.6,0.8,9.26,2.9,18.3,15.7,33.9,32.5,1.76,46.5,14,14.6,43,1145,5.5,,,,,,,,,,,,,,,,,,,,0.23,0.06,4.75,7.65,5.8,13.03,6.99,15.68
PWKWSBF1,f,GHF1F03,87472,74,63.7,143,88,2.3,71.1,17.4,1.1,0.1,10.2,0.1,10.15,3.4,17.4,14.8,33.3,32.7,1.91,44.5,14.8,15.1,45.2,794,5.6,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.27,6.94,4.75,17.85,5.8,13.06
PWKWSBF1,f,GHF1F04,87473,78,67.9,152,84,4.79,78.8,16.1,1.2,0.1,3.5,0.3,9.51,3.8,18.8,15.6,33.6,32,1.88,46.4,14.1,14.8,44.2,1035,6.6,,,,,,,,,,,,,,,,,,,,0.21,0.05,4.63,7.93,5.95,12.61,7.17,15.93
PWKWSBF1,f,GHF1F05,92329,96,85.6,167,113,7.45,83.3,9.8,0.9,0.4,5.2,0.4,10.46,2.7,15.9,16,33.9,31,1.76,47.2,15.3,16.7,49.4,1120,14.4,,,,,,,,,,,,,,,,,,,,0.2,0.05,4.74,7.71,5.3,13.81,6.51,14.75
PWKWSBF1,m,GHF1M01,87474,108,94.6,172,127,8.03,80.1,11.4,0.9,0.2,7,0.4,9.9,2.7,17,16.2,32.3,31.1,1.67,50.4,15.5,16.1,49.8,878,5,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.29,7.71,5.85,12.53,6.93,15.26
PWKWSBF1,m,GHF1M02,92330,108,96.1,146,87,9.17,83.4,12.05,1.2,0.25,2.7,0.45,10.3,1.75,15.3,14.5,30.1,32.45,2.09,48.25,16.1,14.85,49.7,888.5,4.6,,,,,,,,,,,,,,,,,,,,0.19,0.04,4.61,9.32,6.8,13.68,8.37,18.41
PWKWSBF1,m,GHF1M03,92331,105,98.1,155,81,6.89,80.35,11.45,1.1,0.2,6.55,0.4,10.39,2.2,14.8,15.8,33.05,32.25,1.98,47.85,16.05,16.45,49.7,1019.5,5.65,,,,,,,,,,,,,,,,,,,,0.2,0.05,4.63,8.98,6.95,14.55,8.5,18.65
PWKWSBF1,m,GHF1M04,92332,98,85.3,166,128,6.22,78.6,13.6,0.85,0.15,6.5,0.3,10.19,2.3,15.95,16,33.35,32.4,2.22,47.85,15.8,16.25,48.85,923,4.95,,,,,,,,,,,,,,,,,,,,0.19,0.04,4.62,9.21,6.95,13.56,8.37,18.53
PWKWSBF1,m,GHF1M06,430053,103,92.2,157,60,3.19,78.1,16.9,2.2,0.7,1.9,0.3,10.39,1.2,17.5,15.5,34.7,36.1,2.48,44.6,16.7,16.1,46.4,1053,6.3,,,,,,,,,,,,,,,,,,,,0.16,0.05,3.93,6.86,5.05,17.94,6.23,13.53
WSB/EiJ,f,HHF1F01,94900,91,82.5,131,124,5.62,83.8,11.3,1.5,0.1,2.8,0.4,9.94,3.1,17.2,15.1,35.2,36.4,2.98,43,15.6,15,42.7,1218,5,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.18,8.22,6.05,15.76,7.65,16.6
WSB/EiJ,f,HHF1F02,94901,88,80.3,189,84,7.01,82,13.4,1.4,0.2,2.6,0.4,9.95,4.9,17.2,15.3,35.7,36.3,3.14,42.9,15.5,15.2,42.7,1487,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSB/EiJ,f,HHF1F04,94903,88,79.5,132,83,7.24,75.8,21.2,0.9,0.2,1.6,0.3,10.26,4.8,16.4,15.4,36.1,36.8,3.09,42.5,16,15.8,43.6,1494,7.4,,,,,,,,,,,,,,,,,,,,0.2,0.05,4.45,7.28,5.3,13.74,6.42,14.31
WSB/EiJ,f,HHF1F05,94904,71,65.9,154,83,4.78,84.4,9.1,1.5,0.1,4.7,0.2,10.24,3.4,17,14.3,34.7,36.8,3.14,41.1,15.5,14.6,42.1,1590,5.2,,,,,,,,,,,,,,,,,,,,0.13,0.04,3.36,7.12,4.75,17.44,6.11,12.98
WSB/EiJ,f,HHF1F06,428422,87,78.8,130,91,2.57,71.7,17,1.3,0.3,9.4,0.2,9.9,0.9,17.5,15,36.1,37.5,2.99,41.6,15.4,14.8,41.2,857,4.6,,,,,,,,,,,,,,,,,,,,0.2,0.05,4.56,7.75,6,11.79,7.16,15.8
WSB/EiJ,f,HHF1F07,428423,103,95,190,114,2.97,75.7,17,1.1,0.2,6,0,10.12,1.3,15.9,14.6,36.7,38.5,3.36,40,15.6,14.8,40.4,1015,4.5,,,,,,,,,,,,,,,,,,,,0.14,0.04,3.43,5.92,4.45,14.06,5.43,11.75
WSB/EiJ,f,HHF1F08,428424,87,82.1,141,72,2.5,77.7,14.4,1.5,0.4,5.7,0.3,9.99,0.9,15.1,14.4,36.6,38,3.15,39.4,15,14.4,39.4,982,4.7,,,,,,,,,,,,,,,,,,,,0.12,0.04,3.29,6.57,4.4,15.13,5.44,11.76
WSB/EiJ,m,HHF1M01,94905,124,114.4,202,97,4.1,76.2,17.1,2.7,0.3,3.4,0.3,9.97,4.6,16,15.9,36.3,36.2,2.97,43.8,15.8,15.8,43.7,1466,11.1,,,,,,,,,,,,,,,,,,,,0.18,0.04,4.24,8.97,7.6,15.44,9.43,20.21
WSB/EiJ,m,HHF1M02,94906,117,104.1,155,82,5.18,79.7,12.5,3.5,0.2,3.8,0.3,10.81,3.4,16.6,14.5,33.9,34.9,2.92,42.8,16.1,15.7,46.2,1275,5.9,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.31,7.53,6.05,13.23,7.2,15.86
WSB/EiJ,m,HHF1M03,94907,110,95.3,188,80,6.42,81.7,12.5,2.3,0.2,3,0.4,10.11,4.1,17.3,14.6,35.3,36.7,3.16,41.4,15.4,14.8,41.9,1327,5.6,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.18,8.35,6.75,12.59,8.04,17.55
WSB/EiJ,m,HHF1M04,94908,148,122.5,190,74,4.77,79.6,16,1.5,0.2,2.6,0.2,9.84,4.5,15.5,15.3,35.5,36.5,3.06,43.2,15.5,15.1,42.5,1606,9.7,,,,,,,,,,,,,,,,,,,,0.18,0.05,4.21,8.64,7.1,14.34,8.71,18.37
WSB/EiJ,m,HHF1M05,94909,134,121.3,175,95,5.85,80.4,13.3,2.9,0.1,2.9,0.4,10.7,3.2,14.6,15.4,34.5,34.2,2.68,44.5,16.3,16.4,47.6,1410,10,,,,,,,,,,,,,,,,,,,,0.19,0.05,4.08,8.39,6.9,16.35,8.64,18.34
WSB/EiJ,m,HHF1M06,428425,109,93.7,203,78,2.37,69.7,21.2,1.8,0.2,6.8,0.2,10.23,1.2,16.6,14.6,35.5,37.5,3.08,41.2,15.8,15,42.2,1213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSB/EiJ,m,HHF1M07,428426,134,105.4,176,80,3.56,73.9,18,1.7,0.3,5.8,0.3,10.72,1.2,16,15.1,35,36.7,2.89,43,16.9,16.2,46.1,1098,4.5,,,,,,,,,,,,,,,,,,,,0.14,0.04,3.66,7,5.05,14.94,6.27,13.35
WSB/EiJ,m,HHF1M08,428696,143,132.4,186,80,6.58,71.2,13,1.8,0.6,13.1,0.3,10.21,2.3,13.9,14.8,34,34.9,2.14,43.6,15.5,15.1,44.5,1141,4.6,,,,,,,,,,,,,,,,,,,,0.18,0.05,3.98,8.08,6.6,16.19,8.28,17.46
WSB/EiJ,m,HHF1M09,428697,148,138,200,132,7.29,82,12.1,1.8,0.4,3.4,0.3,10.41,1.7,15.6,14.8,34.7,35.3,2.12,42.6,15.6,15.4,44.3,1497,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSB/EiJ,m,HHF1M11,442553,118,100.5,156,98,5.04,78.4,12.95,2.45,1.05,4.85,0.25,10.47,1.95,14.35,15.05,36.7,36.2,2.3,41.05,15.55,15.75,42.95,1621.5,7.7,,,,,,,,,,,,,,,,,,,,0.15,0.05,3.68,8.18,6,19.28,8.07,16.94
WSB129SF1,f,HCF1F01,81402,99.5,92.05,150,78,4,75.2,17.3,1.4,0.1,5.9,0.2,10.12,5.3,15.2,15.8,33,30.7,1.95,48,14.9,16,48.6,1091,8.9,632,61.1,161,46.5,,,,,,,,,,,,,,,,0.29,0.07,5.41,9.14,6.85,13.03,8.26,18.46
WSB129SF1,f,HCF1F02,81403,97,89.35,171.5,72.5,4.53,83.5,11.6,1.5,0,3.1,0.3,9.83,4.3,15.8,16,33.1,30.9,1.98,48.4,14.7,15.8,47.6,1211,6,765,46.7,135,13.7,,,,,,,,,,,,,,,,0.29,0.07,5.38,8.73,6.6,15.4,7.76,17.71
WSB129SF1,f,HCF1F03,81404,109.5,99.6,170.5,58,8.1,82.9,11.1,1.2,0.2,4.1,0.6,10.25,4,15.6,15.9,33.2,30.9,1.91,48,15.2,16.3,49.2,1125,11.1,736,47,123,21.6,,,,,,,,,,,,,,,,0.26,0.07,5.19,9.41,6.45,12.9,7.67,17.4
WSB129SF1,f,HCF1F04,91762,103,83.3,147,57,6.19,82.5,12.1,1.1,0.2,3.7,0.5,10.15,3.6,13.7,15.9,34.1,32.9,1.74,46.8,15.6,16.2,47.5,1120,7.7,,,,,,,,,,,,,,,,,,,,0.28,0.08,5.09,8.46,6.8,14.38,8.44,18.57
WSB129SF1,f,HCF1F05,91763,94,86,181,27,5.64,79.5,15.7,1.3,0.3,2.9,0.4,9.53,4.7,14.6,16.5,34.1,33.1,1.77,48.5,15.3,15.7,46.2,931,6.6,,,,,,,,,,,,,,,,,,,,0.2,0.07,4.26,7.4,6.15,12.97,7.42,15.91
WSB129SF1,m,HCF1M01,81405,140,124,173,63.5,8.23,85,9.4,1.4,0.1,3.4,0.7,10.51,4,13.1,15.7,32.2,30,1.52,48.7,15.4,16.5,51.2,1233,7.7,571,43.3,125,47.2,,,,,,,,,,,,,,,,0.29,0.07,5.58,9.96,8.1,12.59,9.63,21.98
WSB129SF1,m,HCF1M02,81406,150,136.65,190.5,95,8.48,87.9,8.8,1.1,0.1,1.6,0.5,9.8,3.1,13.6,16.1,33.9,31.2,1.75,47.5,14.5,15.8,46.5,1178,6,563,44.6,121,37.4,,,,,,,,,,,,,,,,0.28,0.06,5.16,9.58,8.45,13.17,10.23,22.02
WSB129SF1,m,HCF1M03,88141,134,118.2,170,102,8.21,84.7,9.6,2.1,0.2,2.8,0.6,10.08,2.6,13.5,15.8,34.3,32.4,1.88,45.9,15,15.9,46.3,1184,5.2,433,72.7,114,30.4,,,,,,,,,,,,,,,,0.26,0.06,5.13,9.55,7.9,14.4,9.7,21.54
WSB129SF1,m,HCF1M04,91764,135,115.1,142,86,6.33,82.4,13.6,1.2,0.2,2.1,0.5,9.49,3.5,13.1,16.1,34.5,33.2,1.74,46.6,14.7,15.3,44.3,1285,10.4,,,,,,,,,,,,,,,,,,,,0.23,0.06,4.66,8.67,7.15,16.76,8.95,19.05
WSB129SF1,m,HCF1M05,91765,128,105.6,142,85,8.05,84.1,11.8,1.3,0.3,2.1,0.4,10.06,3.2,13.4,16.3,34.5,32.8,1.71,47.2,15.6,16.4,47.4,1155,10.8,,,,,,,,,,,,,,,,,,,,0.24,0.06,4.79,8.45,7.35,14.96,8.95,19.16
WSBAF1,f,HAF1F01,92333,78,70.6,184,114,5.43,76.7,14.1,1.8,0.2,6.9,0.3,10.84,2,14.1,15.4,33.1,31.5,1.66,46.5,15.9,16.7,50.4,1065,6.9,,,,,,,,,,,,,,,,,,,,0.23,0.06,4.78,9.34,6.75,15.36,8.34,18.65
WSBAF1,f,HAF1F02,92334,85,77,169,148,6.93,82.8,12.2,1.9,0.2,2.5,0.4,10.71,3.1,14.6,15.4,34.1,32.2,1.76,45.4,15.6,16.5,48.6,1060,6,,,,,,,,,,,,,,,,,,,,0.24,0.06,5.06,9.17,6.5,13.82,7.85,17.83
WSBAF1,f,HAF1F03,92335,89,79.7,179,115,6.5,82.7,12.3,1.2,0.2,3.2,0.35,10.57,1.45,15.2,15.5,33.35,32.65,2.15,46.4,15.95,16.35,49,1129.5,5.95,,,,,,,,,,,,,,,,,,,,0.23,0.06,4.79,9.36,7.1,14.43,8.62,19.19
WSBAF1,f,HAF1F04,92826,100,86.2,146,94,5.16,80.3,13.3,1.3,0.4,4.2,0.5,10.34,3,14.9,15.5,33.5,33.4,2.59,46.2,16,16,47.8,966,4.4,,,,,0.66,838,5.5,323.34,58.1,33,8,13.1,11.2,37.3,18,44.1,21.6,71.6,26.6,0.23,0.06,4.35,7.95,7,13.83,8.46,18.7
WSBAF1,f,HAF1F05,92827,94,79.9,177,117,5.68,80.5,14.3,0.9,0.3,3.8,0.3,10.71,2.7,14.1,12.5,27.3,33.6,2.5,45.8,16.5,13.4,49,709,4.4,,,,,,,,,,,,,,,,,,,,0.25,0.07,4.84,8.49,7.65,13.94,9.28,20.56
WSBAF1,m,HAF1M01,88136,114,102.2,203,140,12.72,82.8,10.9,1.3,0.3,4.1,0.7,10.18,2.4,13.5,15.4,32.6,31.1,1.66,47.2,15,15.7,48.1,1104,5.5,,,,,,,,,,,,,,,,,,,,0.24,0.06,4.87,10.44,9.15,16.78,11.49,24.24
WSBAF1,m,HAF1M02,88137,115,103.5,228,126,10.41,83.8,9.5,1.5,0.2,4.6,0.4,9.61,1.6,13.6,15.5,33.1,31.6,1.64,47,14.3,14.9,45.2,1118,5.2,,,,,,,,,,,,,,,,,,,,0.28,0.06,5.55,10.89,9.4,11.21,10.87,23.96
WSBAF1,m,HAF1M03,88138,124,110.1,197,168,10.61,85.7,9.8,1.5,0.1,2.3,0.6,9.86,2.7,13.4,15.6,33.3,31.8,1.68,46.8,14.7,15.4,46.2,1187,5.9,,,,,,,,,,,,,,,,,,,,0.27,0.07,5.19,10.17,9.3,11.75,10.88,23.22
WSBAF1,m,HAF1M04,88139,102,89.8,215,141,11.53,81.9,13.1,1.5,0.2,2.8,0.6,9.69,2.4,13.7,15.6,32.8,31.5,1.65,47.7,14.6,15.1,46.2,983,5,,,,,,,,,,,,,,,,,,,,0.25,0.06,5.04,10.45,9.15,15.47,11.06,23.94
WSBAF1,m,HAF1M05,88140,107,91.2,173,106,11.97,87.4,9.1,1.4,0.2,1.3,0.6,9.97,2.4,14.2,15.4,33.3,32,1.82,46.2,14.8,15.4,46.1,1117,5.1,,,,,,,,,,,,,,,,,,,,0.22,0.05,4.47,9.61,9.2,16.19,11.32,23.15
WSBB6F1,f,HBF1F01,86325,87,75.8,187,133,9.47,87.3,9.1,0.6,0.2,2,0.8,9.7,2.7,13.9,15.5,34.1,32,1.61,45.4,14.1,15,44.1,1315,9.1,698,66.6,136,17.5,,,,,,,,,,,,,,,,0.25,0.07,4.93,10.3,9.35,18.53,11.71,25.08
WSBB6F1,f,HBF1F02,86326,84,77.9,205,104,7.38,78.6,12.2,0.5,0.1,8.1,0.5,10.1,2,13.5,15.8,34.3,32,1.54,46.1,14.9,16,46.5,987,6.3,755,38.8,128,14.1,,,,,,,,,,,,,,,,0.3,0.07,5.69,9.52,8.2,11.1,9.78,21.82
WSBB6F1,f,HBF1F03,86327,96,85,200,79,6.16,86,9.9,0.8,0.2,2.5,0.6,10.06,1.8,13.5,15.4,33.5,32,1.53,45.8,14.8,15.5,46.1,1000,4.8,615,28.6,149,18.5,,,,,,,,,,,,,,,,0.28,0.06,5.35,10.01,9.2,14.95,11.18,24.13
WSBB6F1,f,HBF1F04,86328,84,76.6,210,119,8.59,87.6,8.5,0.7,0.1,2.2,0.9,9.97,1.9,13.4,15.7,34.6,31.9,1.56,45.3,14.4,15.6,45.2,1291,9.7,769,42.2,132,22,,,,,,,,,,,,,,,,0.28,0.06,5.41,10.56,8.65,15.89,10.86,23.57
